"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"?CreateObjectInPlace@PGUITRRenderObject@@CGPAVTObject@Toshi@@PAX@Z","100066e0","Function","1","PGUITRRenderObject::CreateObjectInPlace","","?CreateObjectInPlace@PGUITRRenderObject@@CGPAVTObject@Toshi@@PAX@Z"
"Ordinal_38","10006700","Function","0","PGUITRRenderObject::CreateObject","","Ordinal_38"
"CreateObject","10006700","Function","0","PGUITRRenderObject::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@PGUITRRenderObject@@CGPAVTObject@Toshi@@XZ","10006700","Function","0","PGUITRRenderObject::CreateObject","","?CreateObject@PGUITRRenderObject@@CGPAVTObject@Toshi@@XZ"
"Ordinal_64","10006730","Function","1","PGUITRRenderObject::GetClass","","Ordinal_64"
"GetClass","10006730","Function","1","PGUITRRenderObject::GetClass","TClass *","TClass * GetClass(PGUITRRenderObject * this)"
"?GetClass@PGUITRRenderObject@@UBEAAVTClass@Toshi@@XZ","10006730","Function","1","PGUITRRenderObject::GetClass","","?GetClass@PGUITRRenderObject@@UBEAAVTClass@Toshi@@XZ"
"Ordinal_122","10006740","Function","3","PGUITRViewportHandler::OnUpdateEvent","","Ordinal_122"
"OnUpdateEvent","10006740","Function","3","PGUITRViewportHandler::OnUpdateEvent","bool","bool OnUpdateEvent(PGUITRViewportHandler * param_1\, TViewport * param_2\, UpdateEvent * param_3)"
"?OnUpdateEvent@PGUITRViewportHandler@@SG_NPAV1@PAVTViewport@Toshi@@PAVUpdateEvent@23@@Z","10006740","Function","3","PGUITRViewportHandler::OnUpdateEvent","","?OnUpdateEvent@PGUITRViewportHandler@@SG_NPAV1@PAVTViewport@Toshi@@PAVUpdateEvent@23@@Z"
"Ordinal_100","10006750","Function","1","PGUITRViewportHandler::GetViewport","","Ordinal_100"
"GetViewport","10006750","Function","1","PGUITRViewportHandler::GetViewport","TViewport *","TViewport * GetViewport(PGUITRViewportHandler * this)"
"?GetViewport@PGUITRViewportHandler@@QAEPAVTViewport@Toshi@@XZ","10006750","Function","1","PGUITRViewportHandler::GetViewport","","?GetViewport@PGUITRViewportHandler@@QAEPAVTViewport@Toshi@@XZ"
"Ordinal_81","10006760","Function","1","PGUITRViewportHandler::GetRenderObject","","Ordinal_81"
"GetRenderObject","10006760","Function","1","PGUITRViewportHandler::GetRenderObject","PGUITRRenderObject *","PGUITRRenderObject * GetRenderObject(PGUITRViewportHandler * this)"
"?GetRenderObject@PGUITRViewportHandler@@QAEAAVPGUITRRenderObject@@XZ","10006760","Function","1","PGUITRViewportHandler::GetRenderObject","","?GetRenderObject@PGUITRViewportHandler@@QAEAAVPGUITRRenderObject@@XZ"
"Ordinal_83","10006770","Function","1","PGUITRViewportHandler::GetRenderer","","Ordinal_83"
"GetRenderer","10006770","Function","1","PGUITRViewportHandler::GetRenderer","TRenderInterface *","TRenderInterface * GetRenderer(PGUITRViewportHandler * this)"
"?GetRenderer@PGUITRViewportHandler@@QAEPAVTRenderInterface@Toshi@@XZ","10006770","Function","1","PGUITRViewportHandler::GetRenderer","","?GetRenderer@PGUITRViewportHandler@@QAEPAVTRenderInterface@Toshi@@XZ"
"Ordinal_82","100067a0","Function","1","PGUITRRenderObject::GetRenderOrder","","Ordinal_82"
"GetRenderOrder","100067a0","Function","1","PGUITRRenderObject::GetRenderOrder","int","int GetRenderOrder(PGUITRRenderObject * this)"
"?GetRenderOrder@PGUITRRenderObject@@QBEHXZ","100067a0","Function","1","PGUITRRenderObject::GetRenderOrder","","?GetRenderOrder@PGUITRRenderObject@@QBEHXZ"
"Ordinal_17","100067b0","Function","1","PGUITRViewportHandler::~PGUITRViewportHandler","","Ordinal_17"
"~PGUITRViewportHandler","100067b0","Function","1","PGUITRViewportHandler::~PGUITRViewportHandler","void","void ~PGUITRViewportHandler(PGUITRViewportHandler * this)"
"??1PGUITRViewportHandler@@QAE@XZ","100067b0","Function","1","PGUITRViewportHandler::~PGUITRViewportHandler","","??1PGUITRViewportHandler@@QAE@XZ"
"Ordinal_8","100067e0","Function","2","PGUITRViewportHandler::PGUITRViewportHandler","","Ordinal_8"
"PGUITRViewportHandler","100067e0","Function","2","PGUITRViewportHandler::PGUITRViewportHandler","undefined","undefined PGUITRViewportHandler(PGUITRViewportHandler * this\, PGUITRViewportHandler * param_1)"
"??0PGUITRViewportHandler@@QAE@ABV0@@Z","100067e0","Function","2","PGUITRViewportHandler::PGUITRViewportHandler","","??0PGUITRViewportHandler@@QAE@ABV0@@Z"
"FUN_10006870","10006870","Function","2","FUN_10006870","char *","char * FUN_10006870(char * param_1\, undefined4 * param_2)"
"Ordinal_6","100068e0","Function","1","PGUITRTextureFactory::PGUITRTextureFactory","","Ordinal_6"
"PGUITRTextureFactory","100068e0","Function","1","PGUITRTextureFactory::PGUITRTextureFactory","undefined","undefined PGUITRTextureFactory(PGUITRTextureFactory * this)"
"??0PGUITRTextureFactory@@QAE@XZ","100068e0","Function","1","PGUITRTextureFactory::PGUITRTextureFactory","","??0PGUITRTextureFactory@@QAE@XZ"
"Ordinal_137","10006910","Function","1","PGUITRTextureFactory::ResolveMaterials","","Ordinal_137"
"ResolveMaterials","10006910","Function","1","PGUITRTextureFactory::ResolveMaterials","void","void ResolveMaterials(PGUITRTextureFactory * this)"
"?ResolveMaterials@PGUITRTextureFactory@@QAEXXZ","10006910","Function","1","PGUITRTextureFactory::ResolveMaterials","","?ResolveMaterials@PGUITRTextureFactory@@QAEXXZ"
"Ordinal_95","10006980","Function","2","PGUITRTextureFactory::GetTextureID","","Ordinal_95"
"GetTextureID","10006980","Function","2","PGUITRTextureFactory::GetTextureID","short","short GetTextureID(PGUITRTextureFactory * this\, TTextureResource * param_1)"
"?GetTextureID@PGUITRTextureFactory@@QAEFPAVTTextureResource@Toshi@@@Z","10006980","Function","2","PGUITRTextureFactory::GetTextureID","","?GetTextureID@PGUITRTextureFactory@@QAEFPAVTTextureResource@Toshi@@@Z"
"Ordinal_135","10006a30","Function","3","PGUITRTextureFactory::ReplaceTexture","","Ordinal_135"
"ReplaceTexture","10006a30","Function","3","PGUITRTextureFactory::ReplaceTexture","void","void ReplaceTexture(PGUITRTextureFactory * this\, short param_1\, TTextureResource * param_2)"
"?ReplaceTexture@PGUITRTextureFactory@@QAEXFPAVTTextureResource@Toshi@@@Z","10006a30","Function","3","PGUITRTextureFactory::ReplaceTexture","","?ReplaceTexture@PGUITRTextureFactory@@QAEXFPAVTTextureResource@Toshi@@@Z"
"Ordinal_48","10006a80","Function","2","PGUITRTextureFactory::DestroyTexture","","Ordinal_48"
"DestroyTexture","10006a80","Function","2","PGUITRTextureFactory::DestroyTexture","void","void DestroyTexture(PGUITRTextureFactory * this\, short param_1)"
"?DestroyTexture@PGUITRTextureFactory@@QAEXF@Z","10006a80","Function","2","PGUITRTextureFactory::DestroyTexture","","?DestroyTexture@PGUITRTextureFactory@@QAEXF@Z"
"Ordinal_136","10006ac0","Function","2","PGUITRTextureFactory::ReserveTextureID","","Ordinal_136"
"ReserveTextureID","10006ac0","Function","2","PGUITRTextureFactory::ReserveTextureID","short","short ReserveTextureID(PGUITRTextureFactory * this\, TPCString * param_1)"
"?ReserveTextureID@PGUITRTextureFactory@@UAEFABVTPCString@Toshi@@@Z","10006ac0","Function","2","PGUITRTextureFactory::ReserveTextureID","","?ReserveTextureID@PGUITRTextureFactory@@UAEFABVTPCString@Toshi@@@Z"
"Ordinal_96","10006b20","Function","2","PGUITRTextureFactory::GetTextureID","","Ordinal_96"
"GetTextureID","10006b20","Function","2","PGUITRTextureFactory::GetTextureID","short","short GetTextureID(PGUITRTextureFactory * this\, TPCString * param_1)"
"?GetTextureID@PGUITRTextureFactory@@UAEFABVTPCString@Toshi@@@Z","10006b20","Function","2","PGUITRTextureFactory::GetTextureID","","?GetTextureID@PGUITRTextureFactory@@UAEFABVTPCString@Toshi@@@Z"
"Ordinal_59","10006b80","Function","2","PGUITRTextureFactory::FindTextureID","","Ordinal_59"
"FindTextureID","10006b80","Function","2","PGUITRTextureFactory::FindTextureID","short","short FindTextureID(PGUITRTextureFactory * this\, TPCString * param_1)"
"?FindTextureID@PGUITRTextureFactory@@UAEFABVTPCString@Toshi@@@Z","10006b80","Function","2","PGUITRTextureFactory::FindTextureID","","?FindTextureID@PGUITRTextureFactory@@UAEFABVTPCString@Toshi@@@Z"
"Ordinal_114","10006c10","Function","2","PGUITRTextureFactory::IsTextureIDValid","","Ordinal_114"
"IsTextureIDValid","10006c10","Function","2","PGUITRTextureFactory::IsTextureIDValid","bool","bool IsTextureIDValid(PGUITRTextureFactory * this\, short param_1)"
"?IsTextureIDValid@PGUITRTextureFactory@@UBE_NF@Z","10006c10","Function","2","PGUITRTextureFactory::IsTextureIDValid","","?IsTextureIDValid@PGUITRTextureFactory@@UBE_NF@Z"
"Ordinal_89","10006c40","Function","2","PGUITRTextureFactory::GetTexture","","Ordinal_89"
"GetTexture","10006c40","Function","2","PGUITRTextureFactory::GetTexture","Texture *","Texture * GetTexture(PGUITRTextureFactory * this\, TPCString * param_1)"
"?GetTexture@PGUITRTextureFactory@@QAEPAVTexture@1@ABVTPCString@Toshi@@@Z","10006c40","Function","2","PGUITRTextureFactory::GetTexture","","?GetTexture@PGUITRTextureFactory@@QAEPAVTexture@1@ABVTPCString@Toshi@@@Z"
"Ordinal_116","10006c70","Function","4","PGUITRTextureFactory::LoadTTexture","","Ordinal_116"
"LoadTTexture","10006c70","Function","4","PGUITRTextureFactory::LoadTTexture","TTextureResource *","TTextureResource * LoadTTexture(PGUITRTextureFactory * this\, TPCString * param_1\, int * param_2\, int * param_3)"
"?LoadTTexture@PGUITRTextureFactory@@UAEPAVTTextureResource@Toshi@@ABVTPCString@3@AAH1@Z","10006c70","Function","4","PGUITRTextureFactory::LoadTTexture","","?LoadTTexture@PGUITRTextureFactory@@UAEPAVTTextureResource@Toshi@@ABVTPCString@3@AAH1@Z"
"Ordinal_132","10006d60","Function","5","PGUITRTextureFactory::ReadPPM","","Ordinal_132"
"ReadPPM","10006d60","Function","5","PGUITRTextureFactory::ReadPPM","TTextureResource *","TTextureResource * ReadPPM(PGUITRTextureFactory * this\, uchar * param_1\, int param_2\, int * param_3\, int * param_4)"
"?ReadPPM@PGUITRTextureFactory@@QAEPAVTTextureResource@Toshi@@PAEHAAH1@Z","10006d60","Function","5","PGUITRTextureFactory::ReadPPM","","?ReadPPM@PGUITRTextureFactory@@QAEPAVTTextureResource@Toshi@@PAEHAAH1@Z"
"Ordinal_26","100070e0","Function","1","PGUITRTextureFactory::AllocateTextureID","","Ordinal_26"
"AllocateTextureID","100070e0","Function","1","PGUITRTextureFactory::AllocateTextureID","short","short AllocateTextureID(PGUITRTextureFactory * this)"
"?AllocateTextureID@PGUITRTextureFactory@@IAEFXZ","100070e0","Function","1","PGUITRTextureFactory::AllocateTextureID","","?AllocateTextureID@PGUITRTextureFactory@@IAEFXZ"
"Ordinal_131","10007380","Function","13","PGUITRTextureFactory::QuantiseRGBA16","","Ordinal_131"
"QuantiseRGBA16","10007380","Function","13","PGUITRTextureFactory::QuantiseRGBA16","void","void QuantiseRGBA16(PGUITRTextureFactory * this\, uchar * param_1\, int param_2\, int param_3\, int param_4\, int param_5\, uchar * param_6\, int param_7\, int param_8\, int param_9\, int param_10\, bool param_11\, bool param_12)"
"?QuantiseRGBA16@PGUITRTextureFactory@@IAEXPAEHHHH0HHHH_N1@Z","10007380","Function","13","PGUITRTextureFactory::QuantiseRGBA16","","?QuantiseRGBA16@PGUITRTextureFactory@@IAEXPAEHHHH0HHHH_N1@Z"
"Ordinal_130","10007540","Function","13","PGUITRTextureFactory::QuantisePalette256","","Ordinal_130"
"QuantisePalette256","10007540","Function","13","PGUITRTextureFactory::QuantisePalette256","uchar","uchar QuantisePalette256(PGUITRTextureFactory * this\, uint * param_1\, uchar * param_2\, int param_3\, int param_4\, int param_5\, uchar * param_6\, int param_7\, int param_8\, int param_9\, int param_10\, bool param_11\, bool param_12)"
"?QuantisePalette256@PGUITRTextureFactory@@IAEEPAIPAEHHH1HHHH_N2@Z","10007540","Function","13","PGUITRTextureFactory::QuantisePalette256","","?QuantisePalette256@PGUITRTextureFactory@@IAEEPAIPAEHHH1HHHH_N2@Z"
"Ordinal_109","100076b0","Function","4","PGUITRTextureFactory::InsertColour","","Ordinal_109"
"InsertColour","100076b0","Function","4","PGUITRTextureFactory::InsertColour","uchar","uchar InsertColour(PGUITRTextureFactory * this\, uint * param_1\, uchar * param_2\, uint param_3)"
"?InsertColour@PGUITRTextureFactory@@IAEEPAIAAEI@Z","100076b0","Function","4","PGUITRTextureFactory::InsertColour","","?InsertColour@PGUITRTextureFactory@@IAEEPAIAAEI@Z"
"Ordinal_146","10007700","Function","6","PGUITRTextureFactory::TestRGBA16","","Ordinal_146"
"TestRGBA16","10007700","Function","6","PGUITRTextureFactory::TestRGBA16","bool","bool TestRGBA16(PGUITRTextureFactory * this\, uchar * param_1\, int param_2\, int param_3\, int param_4\, int param_5)"
"?TestRGBA16@PGUITRTextureFactory@@IAE_NPAEHHHH@Z","10007700","Function","6","PGUITRTextureFactory::TestRGBA16","","?TestRGBA16@PGUITRTextureFactory@@IAE_NPAEHHHH@Z"
"Ordinal_10","10007770","Function","4","PGUITRTextureFactory::Texture::Texture","","Ordinal_10"
"Texture","10007770","Function","4","PGUITRTextureFactory::Texture::Texture","undefined","undefined Texture(Texture * this\, TPCString * param_1\, PGUITRTextureFactory * param_2\, bool param_3)"
"??0Texture@PGUITRTextureFactory@@QAE@ABVTPCString@Toshi@@PAV1@_N@Z","10007770","Function","4","PGUITRTextureFactory::Texture::Texture","","??0Texture@PGUITRTextureFactory@@QAE@ABVTPCString@Toshi@@PAV1@_N@Z"
"Ordinal_9","100077c0","Function","6","PGUITRTextureFactory::Texture::Texture","","Ordinal_9"
"Texture","100077c0","Function","6","PGUITRTextureFactory::Texture::Texture","undefined","undefined Texture(Texture * this\, TPCString * param_1\, PGUITRTextureFactory * param_2\, TSpriteMaterial * param_3\, int param_4\, int param_5)"
"??0Texture@PGUITRTextureFactory@@QAE@ABVTPCString@Toshi@@PAV1@PAVTSpriteMaterial@3@HH@Z","100077c0","Function","6","PGUITRTextureFactory::Texture::Texture","","??0Texture@PGUITRTextureFactory@@QAE@ABVTPCString@Toshi@@PAV1@PAVTSpriteMaterial@3@HH@Z"
"Ordinal_147","10007810","Function","1","PGUITRTextureFactory::Texture::Validate","","Ordinal_147"
"Validate","10007810","Function","1","PGUITRTextureFactory::Texture::Validate","void","void Validate(Texture * this)"
"?Validate@Texture@PGUITRTextureFactory@@QAEXXZ","10007810","Function","1","PGUITRTextureFactory::Texture::Validate","","?Validate@Texture@PGUITRTextureFactory@@QAEXXZ"
"Ordinal_111","100078e0","Function","1","PGUITRTextureFactory::Texture::Invalidate","","Ordinal_111"
"Invalidate","100078e0","Function","1","PGUITRTextureFactory::Texture::Invalidate","void","void Invalidate(Texture * this)"
"?Invalidate@Texture@PGUITRTextureFactory@@QAEXXZ","100078e0","Function","1","PGUITRTextureFactory::Texture::Invalidate","","?Invalidate@Texture@PGUITRTextureFactory@@QAEXXZ"
"Ordinal_25","10007930","Function","2","PGUITRTextureFactory::TextureSet::Add","","Ordinal_25"
"Add","10007930","Function","2","PGUITRTextureFactory::TextureSet::Add","void","void Add(TextureSet * this\, char * param_1)"
"?Add@TextureSet@PGUITRTextureFactory@@QAEXPBD@Z","10007930","Function","2","PGUITRTextureFactory::TextureSet::Add","","?Add@TextureSet@PGUITRTextureFactory@@QAEXPBD@Z"
"Ordinal_148","100079c0","Function","1","PGUITRTextureFactory::TextureSet::Validate","","Ordinal_148"
"Validate","100079c0","Function","1","PGUITRTextureFactory::TextureSet::Validate","void","void Validate(TextureSet * this)"
"?Validate@TextureSet@PGUITRTextureFactory@@QAEXXZ","100079c0","Function","1","PGUITRTextureFactory::TextureSet::Validate","","?Validate@TextureSet@PGUITRTextureFactory@@QAEXXZ"
"Ordinal_112","10007a00","Function","1","PGUITRTextureFactory::TextureSet::Invalidate","","Ordinal_112"
"Invalidate","10007a00","Function","1","PGUITRTextureFactory::TextureSet::Invalidate","void","void Invalidate(TextureSet * this)"
"?Invalidate@TextureSet@PGUITRTextureFactory@@QAEXXZ","10007a00","Function","1","PGUITRTextureFactory::TextureSet::Invalidate","","?Invalidate@TextureSet@PGUITRTextureFactory@@QAEXXZ"
"~TPCString","10007aa0","Function","1","Toshi::TPCString::~TPCString","undefined","undefined ~TPCString(int * * param_1)"
"Ordinal_139","10007ad0","Function","4","PGUITRTextureFactory::Texture::SetMaterial","","Ordinal_139"
"SetMaterial","10007ad0","Function","4","PGUITRTextureFactory::Texture::SetMaterial","void","void SetMaterial(Texture * this\, TSpriteMaterial * param_1\, int param_2\, int param_3)"
"?SetMaterial@Texture@PGUITRTextureFactory@@IAEXPAVTSpriteMaterial@Toshi@@HH@Z","10007ad0","Function","4","PGUITRTextureFactory::Texture::SetMaterial","","?SetMaterial@Texture@PGUITRTextureFactory@@IAEXPAVTSpriteMaterial@Toshi@@HH@Z"
"Ordinal_138","10007b00","Function","3","PGUITRTextureFactory::Texture::SetFlag","","Ordinal_138"
"SetFlag","10007b00","Function","3","PGUITRTextureFactory::Texture::SetFlag","void","void SetFlag(Texture * this\, TextureFlag param_1\, bool param_2)"
"?SetFlag@Texture@PGUITRTextureFactory@@QAEXW4TextureFlag@TGUITextureFactory@Toshi@@_N@Z","10007b00","Function","3","PGUITRTextureFactory::Texture::SetFlag","","?SetFlag@Texture@PGUITRTextureFactory@@QAEXW4TextureFlag@TGUITextureFactory@Toshi@@_N@Z"
"Ordinal_68","10007b20","Function","2","PGUITRTextureFactory::Texture::GetFlag","","Ordinal_68"
"GetFlag","10007b20","Function","2","PGUITRTextureFactory::Texture::GetFlag","bool","bool GetFlag(Texture * this\, TextureFlag param_1)"
"?GetFlag@Texture@PGUITRTextureFactory@@QBE_NW4TextureFlag@TGUITextureFactory@Toshi@@@Z","10007b20","Function","2","PGUITRTextureFactory::Texture::GetFlag","","?GetFlag@Texture@PGUITRTextureFactory@@QBE_NW4TextureFlag@TGUITextureFactory@Toshi@@@Z"
"Ordinal_78","10007b40","Function","1","PGUITRTextureFactory::Texture::GetName","","Ordinal_78"
"GetName","10007b40","Function","1","PGUITRTextureFactory::Texture::GetName","TPCString *","TPCString * GetName(Texture * this)"
"?GetName@Texture@PGUITRTextureFactory@@QBEABVTPCString@Toshi@@XZ","10007b40","Function","1","PGUITRTextureFactory::Texture::GetName","","?GetName@Texture@PGUITRTextureFactory@@QBEABVTPCString@Toshi@@XZ"
"Ordinal_18","10007b50","Function","1","PGUITRTextureFactory::Texture::~Texture","","Ordinal_18"
"~Texture","10007b50","Function","1","PGUITRTextureFactory::Texture::~Texture","void","void ~Texture(Texture * this)"
"??1Texture@PGUITRTextureFactory@@QAE@XZ","10007b50","Function","1","PGUITRTextureFactory::Texture::~Texture","","??1Texture@PGUITRTextureFactory@@QAE@XZ"
"Ordinal_88","10007b70","Function","1","PGUITRTextureFactory::GetShader","","Ordinal_88"
"GetShader","10007b70","Function","1","PGUITRTextureFactory::GetShader","TSpriteShader *","TSpriteShader * GetShader(PGUITRTextureFactory * this)"
"?GetShader@PGUITRTextureFactory@@QAEPAVTSpriteShader@Toshi@@XZ","10007b70","Function","1","PGUITRTextureFactory::GetShader","","?GetShader@PGUITRTextureFactory@@QAEPAVTSpriteShader@Toshi@@XZ"
"Ordinal_90","10007b80","Function","2","PGUITRTextureFactory::GetTexture","","Ordinal_90"
"GetTexture","10007b80","Function","2","PGUITRTextureFactory::GetTexture","Texture *","Texture * GetTexture(PGUITRTextureFactory * this\, short param_1)"
"?GetTexture@PGUITRTextureFactory@@QAEPAVTexture@1@F@Z","10007b80","Function","2","PGUITRTextureFactory::GetTexture","","?GetTexture@PGUITRTextureFactory@@QAEPAVTexture@1@F@Z"
"Ordinal_79","10007b90","Function","2","PGUITRTextureFactory::GetNextTextureID","","Ordinal_79"
"GetNextTextureID","10007b90","Function","2","PGUITRTextureFactory::GetNextTextureID","short","short GetNextTextureID(PGUITRTextureFactory * this\, short param_1)"
"?GetNextTextureID@PGUITRTextureFactory@@UBEFF@Z","10007b90","Function","2","PGUITRTextureFactory::GetNextTextureID","","?GetNextTextureID@PGUITRTextureFactory@@UBEFF@Z"
"Ordinal_67","10007bb0","Function","1","PGUITRTextureFactory::GetFirstTextureID","","Ordinal_67"
"GetFirstTextureID","10007bb0","Function","1","PGUITRTextureFactory::GetFirstTextureID","short","short GetFirstTextureID(PGUITRTextureFactory * this)"
"?GetFirstTextureID@PGUITRTextureFactory@@UBEFXZ","10007bb0","Function","1","PGUITRTextureFactory::GetFirstTextureID","","?GetFirstTextureID@PGUITRTextureFactory@@UBEFXZ"
"Ordinal_143","10007bc0","Function","4","PGUITRTextureFactory::SetTextureFlag","","Ordinal_143"
"SetTextureFlag","10007bc0","Function","4","PGUITRTextureFactory::SetTextureFlag","void","void SetTextureFlag(PGUITRTextureFactory * this\, short param_1\, TextureFlag param_2\, bool param_3)"
"?SetTextureFlag@PGUITRTextureFactory@@UAEXFW4TextureFlag@TGUITextureFactory@Toshi@@_N@Z","10007bc0","Function","4","PGUITRTextureFactory::SetTextureFlag","","?SetTextureFlag@PGUITRTextureFactory@@UAEXFW4TextureFlag@TGUITextureFactory@Toshi@@_N@Z"
"Ordinal_93","10007be0","Function","3","PGUITRTextureFactory::GetTextureFlag","","Ordinal_93"
"GetTextureFlag","10007be0","Function","3","PGUITRTextureFactory::GetTextureFlag","bool","bool GetTextureFlag(PGUITRTextureFactory * this\, short param_1\, TextureFlag param_2)"
"?GetTextureFlag@PGUITRTextureFactory@@UBE_NFW4TextureFlag@TGUITextureFactory@Toshi@@@Z","10007be0","Function","3","PGUITRTextureFactory::GetTextureFlag","","?GetTextureFlag@PGUITRTextureFactory@@UBE_NFW4TextureFlag@TGUITextureFactory@Toshi@@@Z"
"Ordinal_94","10007c00","Function","2","PGUITRTextureFactory::GetTextureHeight","","Ordinal_94"
"GetTextureHeight","10007c00","Function","2","PGUITRTextureFactory::GetTextureHeight","short","short GetTextureHeight(PGUITRTextureFactory * this\, short param_1)"
"?GetTextureHeight@PGUITRTextureFactory@@UBEFF@Z","10007c00","Function","2","PGUITRTextureFactory::GetTextureHeight","","?GetTextureHeight@PGUITRTextureFactory@@UBEFF@Z"
"Ordinal_98","10007c20","Function","2","PGUITRTextureFactory::GetTextureWidth","","Ordinal_98"
"GetTextureWidth","10007c20","Function","2","PGUITRTextureFactory::GetTextureWidth","short","short GetTextureWidth(PGUITRTextureFactory * this\, short param_1)"
"?GetTextureWidth@PGUITRTextureFactory@@UBEFF@Z","10007c20","Function","2","PGUITRTextureFactory::GetTextureWidth","","?GetTextureWidth@PGUITRTextureFactory@@UBEFF@Z"
"Ordinal_97","10007c40","Function","2","PGUITRTextureFactory::GetTextureName","","Ordinal_97"
"GetTextureName","10007c40","Function","2","PGUITRTextureFactory::GetTextureName","TPCString *","TPCString * GetTextureName(PGUITRTextureFactory * this\, short param_1)"
"?GetTextureName@PGUITRTextureFactory@@UBEABVTPCString@Toshi@@F@Z","10007c40","Function","2","PGUITRTextureFactory::GetTextureName","","?GetTextureName@PGUITRTextureFactory@@UBEABVTPCString@Toshi@@F@Z"
"Ordinal_35","10007c60","Function","2","PGUITRTextureFactory::Create","","Ordinal_35"
"Create","10007c60","Function","2","PGUITRTextureFactory::Create","void","void Create(PGUITRTextureFactory * this\, PGUITRDisplayContext * param_1)"
"?Create@PGUITRTextureFactory@@QAEXPAVPGUITRDisplayContext@@@Z","10007c60","Function","2","PGUITRTextureFactory::Create","","?Create@PGUITRTextureFactory@@QAEXPAVPGUITRDisplayContext@@@Z"
"Ordinal_16","10007da0","Function","1","PGUITRTextureFactory::~PGUITRTextureFactory","","Ordinal_16"
"~PGUITRTextureFactory","10007da0","Function","1","PGUITRTextureFactory::~PGUITRTextureFactory","void","void ~PGUITRTextureFactory(PGUITRTextureFactory * this)"
"??1PGUITRTextureFactory@@UAE@XZ","10007da0","Function","1","PGUITRTextureFactory::~PGUITRTextureFactory","","??1PGUITRTextureFactory@@UAE@XZ"
"Ordinal_47","10007dd0","Function","0","PGUITRTextureFactory::DeinitialiseStatic","","Ordinal_47"
"DeinitialiseStatic","10007dd0","Function","0","PGUITRTextureFactory::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@PGUITRTextureFactory@@CGXXZ","10007dd0","Function","0","PGUITRTextureFactory::DeinitialiseStatic","","?DeinitialiseStatic@PGUITRTextureFactory@@CGXXZ"
"Ordinal_108","10007de0","Function","0","PGUITRTextureFactory::InitialiseStatic","","Ordinal_108"
"InitialiseStatic","10007de0","Function","0","PGUITRTextureFactory::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@PGUITRTextureFactory@@CGXXZ","10007de0","Function","0","PGUITRTextureFactory::InitialiseStatic","","?InitialiseStatic@PGUITRTextureFactory@@CGXXZ"
"Ordinal_43","10007df0","Function","1","PGUITRTextureFactory::CreateObjectInPlace","","Ordinal_43"
"CreateObjectInPlace","10007df0","Function","1","PGUITRTextureFactory::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@PGUITRTextureFactory@@CGPAVTObject@Toshi@@PAX@Z","10007df0","Function","1","PGUITRTextureFactory::CreateObjectInPlace","","?CreateObjectInPlace@PGUITRTextureFactory@@CGPAVTObject@Toshi@@PAX@Z"
"Ordinal_39","10007e10","Function","0","PGUITRTextureFactory::CreateObject","","Ordinal_39"
"CreateObject","10007e10","Function","0","PGUITRTextureFactory::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@PGUITRTextureFactory@@CGPAVTObject@Toshi@@XZ","10007e10","Function","0","PGUITRTextureFactory::CreateObject","","?CreateObject@PGUITRTextureFactory@@CGPAVTObject@Toshi@@XZ"
"Ordinal_65","10007e40","Function","1","PGUITRTextureFactory::GetClass","","Ordinal_65"
"GetClass","10007e40","Function","1","PGUITRTextureFactory::GetClass","TClass *","TClass * GetClass(PGUITRTextureFactory * this)"
"?GetClass@PGUITRTextureFactory@@UBEAAVTClass@Toshi@@XZ","10007e40","Function","1","PGUITRTextureFactory::GetClass","","?GetClass@PGUITRTextureFactory@@UBEAAVTClass@Toshi@@XZ"
"entry","10008147","Data Label","","","undefined","entry"
"?m_sClass@PGUITRTextureFactory@@2VTClass@Toshi@@A","1000d220","Data Label","","","TClass","?m_sClass@PGUITRTextureFactory@@2VTClass@Toshi@@A"
"Ordinal_152","1000d220","Data Label","","","TClass","Ordinal_152"
"m_sClass","1000d220","Data Label","","","TClass","m_sClass"
"?m_sClass@PGUITRRenderObject@@2VTClass@Toshi@@A","1000d260","Data Label","","","TClass","?m_sClass@PGUITRRenderObject@@2VTClass@Toshi@@A"
"Ordinal_151","1000d260","Data Label","","","TClass","Ordinal_151"
"m_sClass","1000d260","Data Label","","","TClass","m_sClass"
"?m_sClass@PGUITRFontFactory@@2VTClass@Toshi@@A","1000d2a0","Data Label","","","TClass","?m_sClass@PGUITRFontFactory@@2VTClass@Toshi@@A"
"Ordinal_150","1000d2a0","Data Label","","","TClass","Ordinal_150"
"m_sClass","1000d2a0","Data Label","","","TClass","m_sClass"
"?m_sClass@PGUITRDisplayContext@@2VTClass@Toshi@@A","1000d2e0","Data Label","","","TClass","?m_sClass@PGUITRDisplayContext@@2VTClass@Toshi@@A"
"Ordinal_149","1000d2e0","Data Label","","","TClass","Ordinal_149"
"m_sClass","1000d2e0","Data Label","","","TClass","m_sClass"
"??_7PGUITRDisplayContext@@6B@","1000e100","Data Label","","","pointer","??_7PGUITRDisplayContext@@6B@"
